id,event_id,match_id,contestant_id,player_id,player_name,player_id_shot_saved,player_name_shot_saved,saved_by_keeper,result,outside_box,shot_with,penalty,goal,x,y,shot_area,time_secs,period,competition_id,match_date,season
2709323601,123,9x16f7izg27mw8l6rxtehfitw,hzqh7z0mdl3v7gwete66syxp,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,1,ON_TARGET,1,RIGHT_FOOT,0,0,72.7,50.1,OUTOF_BOX_CENTRE,737,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-16Z,24/25
2709339511,262,9x16f7izg27mw8l6rxtehfitw,6eqit8ye8aomdsrrq0hk3v7gh,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,2f79rc4i712sxstahjkq6pxp1,B. Leno,1,ON_TARGET,0,RIGHT_FOOT,0,0,87.7,34,BOX_RIGHT,1693,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-16Z,24/25
2709344937,354,9x16f7izg27mw8l6rxtehfitw,6eqit8ye8aomdsrrq0hk3v7gh,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,2f79rc4i712sxstahjkq6pxp1,B. Leno,1,ON_TARGET,0,RIGHT_FOOT,0,0,91.4,47.9,BOX_CENTRE,2037,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-16Z,24/25
2709371121,540,9x16f7izg27mw8l6rxtehfitw,6eqit8ye8aomdsrrq0hk3v7gh,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,2f79rc4i712sxstahjkq6pxp1,B. Leno,1,ON_TARGET,0,LEFT_FOOT,0,0,92.9,57,BOX_CENTRE,3169,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-16Z,24/25
2709375251,507,9x16f7izg27mw8l6rxtehfitw,hzqh7z0mdl3v7gwete66syxp,9wqqm1lr6y75yl27asdcygf3e,Rodrigo Muniz,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,1,ON_TARGET,0,RIGHT_FOOT,0,0,86.3,48.4,BOX_CENTRE,3687,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-16Z,24/25
2709382255,783,9x16f7izg27mw8l6rxtehfitw,6eqit8ye8aomdsrrq0hk3v7gh,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,2f79rc4i712sxstahjkq6pxp1,B. Leno,1,ON_TARGET,1,RIGHT_FOOT,0,0,81.9,54.2,OUTOF_BOX_CENTRE,4766,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-16Z,24/25
2709384709,846,9x16f7izg27mw8l6rxtehfitw,6eqit8ye8aomdsrrq0hk3v7gh,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,90.7,43.9,BOX_CENTRE,5206,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-16Z,24/25
2709674117,144,9xlphha9gt647b84dy64ts8b8,4dsgumo7d4zupm2ugsvm4zm4d,cnmlhoum9aahwqruxgmz2gcfd,B. White,71rob1lsnmdviy1siakkzpqdx,JosÃ© SÃ¡,1,ON_TARGET,1,RIGHT_FOOT,0,0,75.4,47,OUTOF_BOX_CENTRE,795,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709675429,151,9xlphha9gt647b84dy64ts8b8,4dsgumo7d4zupm2ugsvm4zm4d,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,71rob1lsnmdviy1siakkzpqdx,JosÃ© SÃ¡,1,ON_TARGET,0,LEFT_FOOT,0,0,87.2,29.6,BOX_RIGHT,842,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709682419,189,9xlphha9gt647b84dy64ts8b8,4dsgumo7d4zupm2ugsvm4zm4d,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,71rob1lsnmdviy1siakkzpqdx,JosÃ© SÃ¡,1,ON_TARGET,0,RIGHT_FOOT,0,0,84.3,33.2,BOX_RIGHT,1073,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709693243,237,9xlphha9gt647b84dy64ts8b8,4dsgumo7d4zupm2ugsvm4zm4d,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,NULL,NULL,NULL,ON_TARGET,0,HEAD,0,1,92.3,49.6,BOX_CENTRE,1471,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709709651,243,9xlphha9gt647b84dy64ts8b8,b9si1jn1lfxfund69e9ogcu2n,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,4iijb6llnz28unsz4rirr3umt,David Raya,1,ON_TARGET,0,HEAD,0,0,89.8,46,BOX_CENTRE,2112,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709779743,560,9xlphha9gt647b84dy64ts8b8,b9si1jn1lfxfund69e9ogcu2n,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,4iijb6llnz28unsz4rirr3umt,David Raya,1,ON_TARGET,0,LEFT_FOOT,0,0,84.9,34.8,BOX_RIGHT,4040,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709783373,628,9xlphha9gt647b84dy64ts8b8,4dsgumo7d4zupm2ugsvm4zm4d,b1lcxeihx8z6pfv1jef4j5jh1,M. Ã˜degaard,71rob1lsnmdviy1siakkzpqdx,JosÃ© SÃ¡,1,ON_TARGET,1,LEFT_FOOT,0,0,78.5,30.3,OUTOF_BOX_CENTRE,4166,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709788791,663,9xlphha9gt647b84dy64ts8b8,4dsgumo7d4zupm2ugsvm4zm4d,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,86.9,29.6,BOX_RIGHT,4385,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709823549,727,9xlphha9gt647b84dy64ts8b8,b9si1jn1lfxfund69e9ogcu2n,4pyehox7p3z64c4l3k8yoyfv9,Pablo Sarabia,4iijb6llnz28unsz4rirr3umt,David Raya,1,ON_TARGET,0,LEFT_FOOT,0,0,85.4,41,BOX_CENTRE,5593,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709657009,40,9y33z6148qjoh6m1khiu0zdas,ehd2iemqmschhj2ec0vayztzz,6kih58n0fzlod6c792xpey57t,J. Harrison,31xsuz1icsj7zt1462swjpk2d,J. Steele,1,ON_TARGET,0,LEFT_FOOT,0,0,87.9,25.9,BOX_RIGHT,221,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709694177,241,9y33z6148qjoh6m1khiu0zdas,e5p0ehyguld7egzhiedpdnc3w,aititrd343hal6ount0dp5zze,K. Mitoma,NULL,NULL,NULL,ON_TARGET,0,RIGHT_FOOT,0,1,96.4,54.5,SMALL_BOX_CENTRE,1500,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709764409,500,9y33z6148qjoh6m1khiu0zdas,e5p0ehyguld7egzhiedpdnc3w,c0yxqwkxqx1sty7abj1qwh9zp,D. Welbeck,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,84.5,50.7,BOX_CENTRE,3322,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709777753,564,9y33z6148qjoh6m1khiu0zdas,e5p0ehyguld7egzhiedpdnc3w,aititrd343hal6ount0dp5zze,K. Mitoma,e8dina16u5kt5ho4u5igtmimt,J. Pickford,1,ON_TARGET,0,RIGHT_FOOT,0,0,92.6,60.7,BOX_CENTRE,3768,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709784841,600,9y33z6148qjoh6m1khiu0zdas,e5p0ehyguld7egzhiedpdnc3w,aititrd343hal6ount0dp5zze,K. Mitoma,e8dina16u5kt5ho4u5igtmimt,J. Pickford,1,ON_TARGET,0,LEFT_FOOT,0,0,92.2,69.9,BOX_LEFT,4019,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709817141,828,9y33z6148qjoh6m1khiu0zdas,e5p0ehyguld7egzhiedpdnc3w,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,84.9,54.2,BOX_CENTRE,5162,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709560797,151,9ykfiw5qof30tbfoye9i0o4r8,8b523ujgl21tbc01me65q0aoh,efmz0q74eh8wbjxxn31dv2puy,J. Greaves,53d0pvr7ylvfhp6p749iniqc5,Alisson Becker,1,ON_TARGET,0,HEAD,0,0,91.4,54,BOX_CENTRE,1166,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709569891,244,9ykfiw5qof30tbfoye9i0o4r8,8b523ujgl21tbc01me65q0aoh,71bbzkvxtah61qhi34m9n79ck,O. Hutchinson,53d0pvr7ylvfhp6p749iniqc5,Alisson Becker,1,ON_TARGET,1,LEFT_FOOT,0,0,78.8,45,OUTOF_BOX_CENTRE,1862,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709600653,569,9ykfiw5qof30tbfoye9i0o4r8,c8h9bw1l82s06h77xxrelzhur,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,90.2,52.4,BOX_CENTRE,3566,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709604729,617,9ykfiw5qof30tbfoye9i0o4r8,c8h9bw1l82s06h77xxrelzhur,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,93.7,44.9,BOX_CENTRE,3888,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709608701,667,9ykfiw5qof30tbfoye9i0o4r8,c8h9bw1l82s06h77xxrelzhur,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,4905drgcc9husos98ppdup4gl,C. Walton,1,ON_TARGET,0,LEFT_FOOT,0,0,83.7,56.3,BOX_CENTRE,4216,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709627487,908,9ykfiw5qof30tbfoye9i0o4r8,c8h9bw1l82s06h77xxrelzhur,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,4905drgcc9husos98ppdup4gl,C. Walton,1,ON_TARGET,0,LEFT_FOOT,0,0,92.1,34.4,BOX_RIGHT,5584,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709627717,915,9ykfiw5qof30tbfoye9i0o4r8,c8h9bw1l82s06h77xxrelzhur,5tbz2hexz7vind39ot6govqzu,C. Bradley,4905drgcc9husos98ppdup4gl,C. Walton,1,ON_TARGET,0,RIGHT_FOOT,0,0,96.4,42.1,SMALL_BOX_RIGHT,5600,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709727327,251,9z1rpj69c2wne0uyyyetrb0gk,7vn2i2kd35zuetw6b38gw9jsz,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,87,53,BOX_CENTRE,2653,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709753977,543,9z1rpj69c2wne0uyyyetrb0gk,d5ydtvt96bv7fq04yqm2w2632,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,8i46yzejeiwdmz0tywmy42o2y,L. Hall,0,ON_TARGET,0,RIGHT_FOOT,0,0,91.8,53.8,BOX_CENTRE,2964,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709756885,559,9z1rpj69c2wne0uyyyetrb0gk,d5ydtvt96bv7fq04yqm2w2632,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,1,ON_TARGET,0,RIGHT_FOOT,0,0,84.7,32.7,BOX_RIGHT,3057,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709818293,925,9z1rpj69c2wne0uyyyetrb0gk,d5ydtvt96bv7fq04yqm2w2632,18qxb54ol1s4mtgl7n3224ciy,C. Alcaraz,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,1,ON_TARGET,0,HEAD,0,0,91.5,54.9,BOX_CENTRE,5188,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709831319,1000,9z1rpj69c2wne0uyyyetrb0gk,d5ydtvt96bv7fq04yqm2w2632,7gaf68yeu28zp80kkb0tqgpd6,C. Archer,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,1,ON_TARGET,0,HEAD,0,0,91,55.4,BOX_CENTRE,5764,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709691013,185,9zj02htxa546gmunv1yxsgd1w,1qtaiy11gswx327s0vkibf70n,ece7xph4emgawvh7mr56319ex,R. Yates,1um5sa7iogc29aadvkabadyad,Neto,1,ON_TARGET,0,RIGHT_FOOT,0,0,85.3,52.1,BOX_CENTRE,1343,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709691079,186,9zj02htxa546gmunv1yxsgd1w,1qtaiy11gswx327s0vkibf70n,cjdycctu96jilvbvnl7ndh9sl,C. Wood,NULL,NULL,NULL,ON_TARGET,0,RIGHT_FOOT,0,1,93.2,52.4,BOX_CENTRE,1344,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709701567,251,9zj02htxa546gmunv1yxsgd1w,1qtaiy11gswx327s0vkibf70n,5wengf05apke7rv3kms186j56,A. Elanga,1um5sa7iogc29aadvkabadyad,Neto,1,ON_TARGET,1,RIGHT_FOOT,0,0,73.8,65.4,OUTOF_BOX_CENTRE,1769,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709702677,254,9zj02htxa546gmunv1yxsgd1w,1qtaiy11gswx327s0vkibf70n,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,1um5sa7iogc29aadvkabadyad,Neto,1,ON_TARGET,1,RIGHT_FOOT,0,0,77.7,65.1,OUTOF_BOX_CENTRE,1814,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709735985,428,9zj02htxa546gmunv1yxsgd1w,1qtaiy11gswx327s0vkibf70n,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,1um5sa7iogc29aadvkabadyad,Neto,1,ON_TARGET,0,RIGHT_FOOT,0,0,88,63.4,BOX_LEFT,3078,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709736099,382,9zj02htxa546gmunv1yxsgd1w,1pse9ta7a45pi2w2grjim70ge,7xlnqr43lvc8coshx65qd5omh,L. Sinisterra,2vgr8c97x4b2e51tyvvixusid,M. Sels,1,ON_TARGET,0,LEFT_FOOT,0,0,90.1,64.8,BOX_LEFT,3089,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709738133,410,9zj02htxa546gmunv1yxsgd1w,1pse9ta7a45pi2w2grjim70ge,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,2vgr8c97x4b2e51tyvvixusid,M. Sels,1,ON_TARGET,1,LEFT_FOOT,0,0,73.6,47.2,OUTOF_BOX_CENTRE,3324,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709786753,622,9zj02htxa546gmunv1yxsgd1w,1qtaiy11gswx327s0vkibf70n,cfpqqzqrpzv6dq89yw7nfd1p1,W. Boly,1um5sa7iogc29aadvkabadyad,Neto,1,ON_TARGET,0,HEAD,0,0,91.1,51.1,BOX_CENTRE,3657,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709791287,609,9zj02htxa546gmunv1yxsgd1w,1pse9ta7a45pi2w2grjim70ge,7tnuxlg9l4rjhc7j3ko36hduy,A. Semenyo,2vgr8c97x4b2e51tyvvixusid,M. Sels,1,ON_TARGET,1,RIGHT_FOOT,0,0,79.5,65.9,OUTOF_BOX_CENTRE,3848,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709826899,847,9zj02htxa546gmunv1yxsgd1w,1qtaiy11gswx327s0vkibf70n,ece7xph4emgawvh7mr56319ex,R. Yates,1um5sa7iogc29aadvkabadyad,Neto,1,ON_TARGET,0,LEFT_FOOT,0,0,85.5,62.9,BOX_CENTRE,5103,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709828075,822,9zj02htxa546gmunv1yxsgd1w,1pse9ta7a45pi2w2grjim70ge,7tnuxlg9l4rjhc7j3ko36hduy,A. Semenyo,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,96.2,49.2,SMALL_BOX_CENTRE,5158,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709832157,883,9zj02htxa546gmunv1yxsgd1w,1qtaiy11gswx327s0vkibf70n,55eiicx10oqok1601fqyovt1x,T. Awoniyi,1um5sa7iogc29aadvkabadyad,Neto,1,ON_TARGET,0,HEAD,0,0,91.3,54.5,BOX_CENTRE,5401,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709863789,34,a00er18cx7l4uarkf0hxuq9sk,b496gs285it6bheuikox6z9mj,do3duah478rhz9cg2icde4h9m,A. Onana,NULL,NULL,NULL,ON_TARGET,0,HEAD,0,1,97.3,54.3,SMALL_BOX_CENTRE,209,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709870121,78,a00er18cx7l4uarkf0hxuq9sk,b496gs285it6bheuikox6z9mj,2eayhzdix8knmn810sbngsdt5,M. Rogers,9eaevg9okpy4gcm6yofg7vbv9,A. Areola,1,ON_TARGET,1,LEFT_FOOT,0,0,82.3,51.2,OUTOF_BOX_CENTRE,595,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709894741,273,a00er18cx7l4uarkf0hxuq9sk,4txjdaqveermfryvbfrr4taf7,at7mm2zrj2hjhu4bnq1f9noix,Lucas PaquetÃ¡,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,1,1,88.5,50,BOX_CENTRE,2216,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709897791,317,a00er18cx7l4uarkf0hxuq9sk,4txjdaqveermfryvbfrr4taf7,8qezzr83ofw7htqufohg2fwlx,Emerson,3zl1q2gk6tdmzirsyfgm38no5,E. MartÃ­nez,1,ON_TARGET,0,RIGHT_FOOT,0,0,90.6,33.4,BOX_RIGHT,2421,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709946785,671,a00er18cx7l4uarkf0hxuq9sk,b496gs285it6bheuikox6z9mj,7wovx9b2bkkc2ett3m2b26iqy,J. DurÃ¡n,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,88.1,53,BOX_CENTRE,4683,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2709955165,690,a00er18cx7l4uarkf0hxuq9sk,4txjdaqveermfryvbfrr4taf7,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,3zl1q2gk6tdmzirsyfgm38no5,E. MartÃ­nez,1,ON_TARGET,0,HEAD,0,0,93,52.7,BOX_CENTRE,5147,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-17Z,24/25
2710424755,230,a0hrs1z7fyi5khi5ahzp92bys,1c8m2ko0wxq1asfkuykurdr0y,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,920yurg08gqayxwc80q9f8ixh,M. Flekken,1,ON_TARGET,1,RIGHT_FOOT,0,0,77.7,41.3,OUTOF_BOX_CENTRE,1441,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710427623,242,a0hrs1z7fyi5khi5ahzp92bys,7yx5dqhhphyvfisohikodajhv,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,90.9,34.8,BOX_RIGHT,1713,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710429057,252,a0hrs1z7fyi5khi5ahzp92bys,7yx5dqhhphyvfisohikodajhv,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,1,ON_TARGET,0,RIGHT_FOOT,0,0,95.6,61,SMALL_BOX_LEFT,1827,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710456999,406,a0hrs1z7fyi5khi5ahzp92bys,7yx5dqhhphyvfisohikodajhv,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,1,ON_TARGET,0,HEAD,0,0,85,53.4,BOX_CENTRE,2797,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710461649,455,a0hrs1z7fyi5khi5ahzp92bys,1c8m2ko0wxq1asfkuykurdr0y,asq9gj1a93bltsfd61i6xvqsq,A. Wharton,920yurg08gqayxwc80q9f8ixh,M. Flekken,1,ON_TARGET,1,LEFT_FOOT,0,0,78.2,68.1,OUTOF_BOX_CENTRE,3152,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710470383,553,a0hrs1z7fyi5khi5ahzp92bys,1c8m2ko0wxq1asfkuykurdr0y,asq9gj1a93bltsfd61i6xvqsq,A. Wharton,920yurg08gqayxwc80q9f8ixh,M. Flekken,1,ON_TARGET,1,LEFT_FOOT,0,0,75,33.4,OUTOF_BOX_CENTRE,3837,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710478817,633,a0hrs1z7fyi5khi5ahzp92bys,7yx5dqhhphyvfisohikodajhv,csinkvzxcphggdjeflmo173zd,N. Collins,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,1,ON_TARGET,0,LEFT_FOOT,0,0,89.3,53,BOX_CENTRE,4530,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710478891,634,a0hrs1z7fyi5khi5ahzp92bys,7yx5dqhhphyvfisohikodajhv,bxjc2heo4ve54cyvw98qcck45,Y. Wissa,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,97.3,48.1,SMALL_BOX_CENTRE,4532,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710483915,722,a0hrs1z7fyi5khi5ahzp92bys,1c8m2ko0wxq1asfkuykurdr0y,4wic6z72nwmhkheme209fcmp5,E. Eze,920yurg08gqayxwc80q9f8ixh,M. Flekken,1,ON_TARGET,0,LEFT_FOOT,0,0,88.7,66,BOX_LEFT,4866,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710488679,780,a0hrs1z7fyi5khi5ahzp92bys,1c8m2ko0wxq1asfkuykurdr0y,4wic6z72nwmhkheme209fcmp5,E. Eze,920yurg08gqayxwc80q9f8ixh,M. Flekken,1,ON_TARGET,0,LEFT_FOOT,0,0,94.2,71.8,BOX_LEFT,5180,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710490731,807,a0hrs1z7fyi5khi5ahzp92bys,1c8m2ko0wxq1asfkuykurdr0y,4wic6z72nwmhkheme209fcmp5,E. Eze,920yurg08gqayxwc80q9f8ixh,M. Flekken,1,ON_TARGET,0,LEFT_FOOT,0,0,95.8,66.7,BOX_DEEP_LEFT,5305,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710547879,160,a10nf6w203q0qaq2pjqdjzac4,a3nyxabgsqlnqfkeg41m6tnpp,atzboo800gv7gic2rgvgo0kq1,E. Haaland,NULL,NULL,NULL,ON_TARGET,0,LEFT_FOOT,0,1,92.6,53.6,BOX_CENTRE,1071,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710564419,297,a10nf6w203q0qaq2pjqdjzac4,a3nyxabgsqlnqfkeg41m6tnpp,85gmjxvy1g5aj1lcizegwuaui,J. Doku,d9yxninyn4bac8f0ufxsnlqll,Robert SÃ¡nchez,1,ON_TARGET,1,RIGHT_FOOT,0,0,75.9,49.3,OUTOF_BOX_CENTRE,2194,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710567885,324,a10nf6w203q0qaq2pjqdjzac4,a3nyxabgsqlnqfkeg41m6tnpp,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,d9yxninyn4bac8f0ufxsnlqll,Robert SÃ¡nchez,1,ON_TARGET,0,LEFT_FOOT,0,0,89.5,67.7,BOX_LEFT,2368,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710573087,377,a10nf6w203q0qaq2pjqdjzac4,9q0arba2kbnywth8bkxlhgmdr,dl10343h8yopcgerzur5samwa,C. Palmer,23637o19ff0sw18pqv8g96ndh,Ederson,1,ON_TARGET,1,LEFT_FOOT,0,0,78.8,35.9,OUTOF_BOX_CENTRE,2630,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710604445,477,a10nf6w203q0qaq2pjqdjzac4,a3nyxabgsqlnqfkeg41m6tnpp,atzboo800gv7gic2rgvgo0kq1,E. Haaland,d9yxninyn4bac8f0ufxsnlqll,Robert SÃ¡nchez,1,ON_TARGET,0,LEFT_FOOT,0,0,85.6,47.9,BOX_CENTRE,3064,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710614749,576,a10nf6w203q0qaq2pjqdjzac4,9q0arba2kbnywth8bkxlhgmdr,amcwh6w0brmkttg4uc5qm6z9w,N. Jackson,23637o19ff0sw18pqv8g96ndh,Ederson,1,ON_TARGET,0,RIGHT_FOOT,0,0,92.4,49.3,BOX_CENTRE,3653,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710630803,771,a10nf6w203q0qaq2pjqdjzac4,a3nyxabgsqlnqfkeg41m6tnpp,ehopba709zukxj4vgcync942d,M. KovaÄiÄ‡,NULL,NULL,NULL,ON_TARGET,1,RIGHT_FOOT,0,1,79.6,60.5,OUTOF_BOX_CENTRE,5028,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2710639521,820,a10nf6w203q0qaq2pjqdjzac4,9q0arba2kbnywth8bkxlhgmdr,1zxwich342p8fholev7ddkwh6,E. FernÃ¡ndez,23637o19ff0sw18pqv8g96ndh,Ederson,1,ON_TARGET,1,RIGHT_FOOT,0,0,80,68.9,OUTOF_BOX_CENTRE,5668,2,2kwbbcootiqqgmrzs6o5inle5,2024-08-18Z,24/25
2711097871,83,a1hv3g0e4xxhsmf3uy6h7nbpw,22doj4sgsocqpxw45h607udje,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,0,ON_TARGET,0,HEAD,0,0,95.8,61.2,SMALL_BOX_LEFT,353,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-19Z,24/25
2711097903,85,a1hv3g0e4xxhsmf3uy6h7nbpw,22doj4sgsocqpxw45h607udje,1l228p52d8wdf8qhfxqu8rca,B. Johnson,eobf6cct1dpm7bdqyatg6ejmx,M. Hermansen,1,ON_TARGET,0,RIGHT_FOOT,0,0,90.4,36,BOX_RIGHT,360,1,2kwbbcootiqqgmrzs6o5inle5,2024-08-19Z,24/25
